score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=84|time=2022-07-17T00:35:51
100,69,Pascal,1585444524000,1537792,AsaiYusuke,US,41785380851985,
100,69,Pascal,1586393336000,334009,abouvier,FR,4681436111242,
100,70,Pascal,1639876427000,1483723,d-s-x,RU,4980051025170,
100,83,Pascal,1610598666000,3845610,pardouin,FR,60364063762936,
100,84,Pascal,1625624340000,3354337,Westicles,CX,79146641399080,
100,94,Pascal,1567946830000,1128225,AxleShaft,AE,,
100,95,Pascal,1609555265000,2928146,LolCat,MU,22538133010433,
100,96,Pascal,1567946830000,2201471,seihoukei,RU,14584645316508,
100,104,Pascal,1628209840000,3509975,bneumann,HU,35027463301192,
100,106,Pascal,1567946830000,1399382,Regulus136,FR,4335723819637,
100,106,Pascal,1648513852000,2874091,5DN1L,GB,79633423380001,
100,108,Pascal,1645490157000,2371389,Franta,CZ,16642908084028,
100,109,Pascal,1633912248000,3516345,Jp82,FR,63600965075245,
100,110,Pascal,1567946830000,1740037,ereiam,FR,12669494111004,
100,110,Pascal,1643070831000,4341304,Remi.,FR,97662026388574,
100,111,Pascal,1639269742000,734401,b0n5a1,FR,1848632360793,
100,112,Pascal,1605664498000,1848459,Velcoro,CZ,48538649860014,
100,114,Pascal,1567946830000,1411649,Levatol,RU,5762600339559,
100,131,Pascal,1614911457000,828239,[SG]Sebastien,FR,3777247629960,
100,133,Pascal,1655169508000,4718620,Hieronymus,DE,77855568768142,
100,138,Pascal,1626224909000,4095799,circular17,FR,55329921778165,
100,143,Pascal,1640999276000,4230724,SefioR13,FR,60411344362349,
100,143,Pascal,1654394668000,3305510,TBali,HU,26750785092441,
100,146,Pascal,1609727458000,2353603,MrSok,GR,34898847822692,
100,148,Pascal,1567946830000,2178794,Unihedron,HK,17500773502453,
100,151,Pascal,1567946830000,1202744,KILLogic,NL,3013778791439,
100,153,Pascal,1567946830000,1889170,mvujas,RS,,
100,158,Pascal,1567946830000,1676558,d1pg1,UA,75150987840381,
100,162,Pascal,1581727197000,371603,martin,CA,1761380964089,
100,162,Pascal,1649637460000,1788623,knarfw,FR,10389790303031,
