score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=23|time=2019-12-03T00:32:39
100,41,OCaml,1567946831000,154372,Plopx,FR,7959085736890,
100,42,OCaml,1567946831000,334009,abouvier,FR,4681436111242,
100,50,OCaml,1567946831000,2288263,dbdr,UA,43448306132121,
100,53,OCaml,1567946831000,1629259,Marchete,ES,61997162908277,
100,63,OCaml,1567946831000,805067,Magus,FR,24623991925371,
100,67,OCaml,1569025942000,2928146,LolCat,MU,22538133010433,
100,67,OCaml,1574556797000,1968855,ThePurificator,FR,12329456921169,
100,72,OCaml,1567946831000,1001096,MyIIone,AT,4231449697357,
100,108,OCaml,1567946831000,1065222,GuillaumeAub,FR,,
100,130,OCaml,1575333159000,925695,Boulet,FR,29121141951376,
100,167,OCaml,1567946831000,1695697,,,,
100,199,OCaml,1567946831000,155774,dwarfie,FR,17785582865119,
100,205,OCaml,1567946831000,1740037,ereiam,FR,12669494111004,
100,206,OCaml,1567946831000,1485304,lgd,FR,4994532194737,
100,211,OCaml,1567946831000,1348523,Numb_,FR,12609619784224,
100,233,OCaml,1567946831000,2388408,gimlis_goldfisch,DE,16237995009984,
100,237,OCaml,1567946831000,869020,M.M.,US,1787510294915,
100,239,OCaml,1567946831000,1054367,Craimefraych,FR,14925873967833,
100,249,OCaml,1567946831000,1363105,aldrik.net,FR,3938924053115,
100,268,OCaml,1567946831000,1654818,tarapitha,EE,79401682508715,
100,338,OCaml,1567946831000,1818596,wec,FR,11019766097430,
100,617,OCaml,1567946831000,1500515,eulerscheZahl,DE,43135502422075,
100,1009,OCaml,1567946831000,154984,_Royale,FR,17869369984436,
