score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=1419|time=2020-08-21T00:36:08
100,56,C++,1586393337000,334009,abouvier,FR,4681436111242,
100,63,C++,1568423181000,2288263,dbdr,UA,43448306132121,
100,71,C++,1585703676000,1537792,AsaiYusuke,US,41785380851985,
100,76,C++,1567946829000,2085649,Lsmith-Zenoscave,,16732451007917,
100,79,C++,1567946829000,1712214,_CP,RO,51713368456019,
100,82,C++,1567946829000,2416641,Zenoscave,US,16732569385856,
100,83,C++,1567946829000,1620803,Lyapunov,HU,8098302957147,
100,83,C++,1583283099000,1654818,tarapitha,EE,79401682508715,
100,84,C++,1567946829000,1399382,Regulus136,FR,4335723819637,
100,85,C++,1582940772000,1093968,milosMATRIXrepic,RS,78180568348596,
100,87,C++,1567946829000,404774,bingsoo,KR,,
100,87,C++,1567946829000,155774,dwarfie,FR,17785582865119,
100,87,C++,1567946829000,1284747,mr-push,ZW,9045526147125,
100,88,C++,1567946829000,1677511,,UA,,
100,88,C++,1567946829000,1176500,Minwene,FR,13721550239149,
100,88,C++,1567946829000,1631432,freecode,BE,9502746420334,
100,88,C++,1567946829000,1903031,hard-coded,KR,27487549921318,
100,88,C++,1575333163000,925695,Boulet,FR,29121141951376,
100,89,C++,1567946829000,1903920,SATI_OTI,KR,11820934586538,
100,89,C++,1567946829000,512097,Stilgart,FR,69893904259383,
100,89,C++,1579399369000,1540394,LVdA,FR,14731262429844,
100,89,C++,1580689844000,1436776,BrainSolver,FR,10099178983053,
100,89,C++,1583461916000,1845617,Shingyx,AU,26010702723839,
100,90,C++,1567946829000,1001096,MyIIone,AT,4231449697357,
100,90,C++,1567946829000,854169,Silmaen,FR,26099485782783,
100,91,C++,1567946829000,1140677,Crog,FR,41060062482552,
100,92,C++,1567946829000,705890,mynameismyname,FR,,
100,92,C++,1569803436000,2928146,LolCat,MU,22538133010433,
100,92,C++,1594859439000,829018,alchemsti,DE,39208827785278,
100,94,C++,1567946829000,2371389,Franta,CZ,16642908084028,
100,94,C++,1567946829000,1029251,Simon5,FR,6980029783479,
100,94,C++,1569803436000,992329,BeeGee,NL,5817423526804,
100,94,C++,1582853302000,1629259,Marchete,ES,61997162908277,
100,95,C++,1567946829000,1495491,[Random]-J3ff3z,FR,25546988440003,
100,95,C++,1567946829000,1211531,ciaojian,IT,3126381962847,
100,95,C++,1567946829000,267139,god,FR,,
100,95,C++,1567946829000,816116,tone,FR,7662263770060,
100,96,C++,1567946829000,351062,Neumann,FR,17173563008577,
100,96,C++,1567946829000,1201796,P.Greze,FR,3522907180370,
100,96,C++,1567946829000,1759335,metahom,AE,40546489176319,
100,97,C++,1567946829000,1140297,Kalkos,FR,,
100,97,C++,1567946829000,600941,mrv,PL,,
100,97,C++,1567946829000,972894,resty-daze,CN,4833160251412,
100,97,C++,1595810272000,668954,Fluxor,FR,1832090086325,
100,98,C++,1567946829000,1485690,Kikoo,FR,4993649967380,
100,98,C++,1567946829000,1757109,Makamitsu,FR,,
100,98,C++,1567946829000,1740037,ereiam,FR,12669494111004,
100,99,C++,1567946829000,1158405,KolbasniyVeter,RU,12152414905102,
100,100,C++,1567946829000,545951,AntonT,RU,1979045068345,
100,100,C++,1567946829000,2211985,Kieffen,FR,14993122357698,
100,100,C++,1567946829000,1070566,Kodnot,LT,20227250201533,
100,100,C++,1567946829000,1075549,Testspam,FR,,
100,100,C++,1582853302000,2490008,ebicochineal,JP,43936521576530,
100,100,C++,1588638948000,530441,Prime541,FR,75513904859150,
100,100,C++,1593132401000,820000,ValGrowth,JP,95440985747208,
100,101,C++,1567946829000,2077458,Ragi,PL,13710770531146,
100,101,C++,1567946829000,2158902,Snowbart,BE,14173545643497,
100,102,C++,1567946829000,2315411,cejonio,VE,15624450307485,
100,102,C++,1567946829000,1188063,kelevra,ES,,
100,103,C++,1567946829000,1193408,DoubleZeroSteph,FR,3015400557516,
100,103,C++,1567946829000,457538,ManuManu,FR,,
100,103,C++,1567946829000,1129602,RHFaktor,CZ,,
100,103,C++,1567946829000,709490,Sinlepuissant,FR,2102604527472,
100,103,C++,1567946829000,1234259,digit_ro,RO,4362582644549,
100,103,C++,1567946829000,908494,wsmind,FR,,
100,103,C++,1573349198000,481564,mihei,RU,4454400756022,
100,103,C++,1590202391000,1193679,Icebox,DE,28987786895120,
100,104,C++,1576718281000,2923506,darkhorse64,FR,23496414257567,
100,104,C++,1578443888000,3611465,FooBat,FI,,
100,104,C++,1597365042000,3373291,BHW,NZ,30114207714096,
100,104,C++,1597797059000,3845610,pardouin,FR,60364063762936,
100,105,C++,1567946829000,780361,BrutalCommiterInSpace,DE,4606768022843,
100,105,C++,1567946829000,154504,Harenome,FR,52152585352761,
100,105,C++,1567946829000,1390607,Ivan_Derzhylo,UA,67601821029462,
100,105,C++,1567946829000,447006,Mokona,FR,95311907077574,
100,105,C++,1567946829000,1773607,elana,CH,19579280230351,
100,105,C++,1567946829000,1833680,jvivenot,FR,10877987072863,
100,106,C++,1567946829000,1971805,Drezzill,PL,,
100,106,C++,1567946829000,1592855,HansMaulwurf11,DE,,
100,106,C++,1567946829000,1411649,Levatol,RU,5762600339559,
100,106,C++,1567946829000,280898,Syllo,FR,20531209560804,
100,106,C++,1567946829000,1838549,izik1,US,17617755701518,
