score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=43|time=2023-10-17T06:48:17
100.0,59.0,C,1693588437925,2928146,LolCat,MU,22538133010433,
100.0,85.0,C,1681030518827,3354337,Westicles,CX,79146641399080,
100.0,87.0,C,1681166353552,3845610,pardouin,FR,60364063762936,
100.0,95.0,C,1693486367958,154806,piwai,FR,1956863959967,
100.0,123.0,C,1686381292164,2311105,kovi,HU,20774306904131,
100.0,126.0,C,1685821523382,973040,papyjo,FR,15696776172839,
100.0,135.0,C,1697057024379,3918583,mikmak,FR,48134583112917,
100.0,141.0,C,1686173795473,5135323,__yel__p,FR,92869880984408,
100.0,153.0,C,1697255468722,5730307,bac0id,HK,112408548231588,
100.0,160.0,C,1686086980541,4620106,lonequantum,FR,73903248957664,
100.0,171.0,C,1686055565618,5292337,TenKdoToLami,CZ,106460020807075,
100.0,180.0,C,1690488586702,2874091,5DN1L,GB,79633423380001,
100.0,181.0,C,1686386380463,4438505,Eric_[EGU],FR,106573303077213,
100.0,183.0,C,1683612492188,1050420,EVGENIVS,US,20435686404425,
100.0,186.0,C,1682626968298,2242201,Maryan,UA,33999460575859,
100.0,190.0,C,1681320954403,5377812,mcplanet,AT,,
100.0,195.0,C,1687183990854,1029663,Skreamly,FR,10310918289639,
100.0,205.0,C,1693566833363,1441239,Dyd,IT,71707560017158,
100.0,217.0,C,1681488450514,2924895,trictrac,FR,23056996012330,
100.0,314.0,C,1682346833633,3769371,mokasino,ES,63513243816954,
100.0,337.0,C,1686001487112,1073626,solibaba,DE,,
100.0,698.0,C,1684140939291,939866,TelePario,AT,1759963440277,
100.0,1017.0,C,1680175710008,4846841,Snowy1803,FR,88008787127941,
100.0,1038.0,C,1680175490005,5020870,TsRun,FR,88310741955030,
100.0,1075.0,C,1684792317536,5409998,CJWang,FR,101363847341896,
100.0,1075.0,C,1693075965647,5646890,aflorido,ES,110020188475902,
100.0,1232.0,C,1680175730006,4763549,BlaiseEbuth_,FR,107059760127848,
100.0,1277.0,C,1680175480002,5117606,abdelghafouraouad,MA,,
100.0,1326.0,C,1680175540015,4578756,fanasina,FR,,
100.0,1363.0,C,1680175670012,4952348,albzn,FR,93831426059248,
100.0,1371.0,C,1680175410005,3803540,TheCodeWitcher,FR,43970608022255,
100.0,1429.0,C,1680175490005,4192159,Eldeil,FR,92742221499296,
100.0,1450.0,C,1680175590019,4852261,Hazen_,FR,,
100.0,1501.0,C,1680175670012,3994913,Le_Zygoto,FR,57145620215529,
100.0,1540.0,C,1680175420007,5198285,hyang,CA,,
100.0,1685.0,C,1680175480002,5296550,SV14,US,,
100.0,1686.0,C,1689690665794,5597778,Androlink,FR,,
100.0,1696.0,C,1681104903452,5408157,pogadathotisai,IN,,
100.0,1874.0,C,1680175730006,4684778,DeciPaliz,RU,76352267535792,
100.0,1947.0,C,1680175730006,4989228,truiteplate,GB,,
100.0,2312.0,C,1680175730006,4992602,lolololo49,FR,,
100.0,2480.0,C,1680175470015,1031551,gil,FR,,
100.0,2510.0,C,1680175720008,4449784,NilsTePoel,DE,,
