league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=3|time=2024-11-03T04:10:25
1,19.52,Dart,1620892672827,3626515,3922731,Player-999,LU,131295404876816,
1,12.58,Dart,1621246266824,3664171,1979290,salmon,PL,116780960633761,
0,-0.52,Dart,1602350872836,3127505,3402737,treeplate,US,67984262630667,
