score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=4054|time=2019-10-09T00:30:27
100,72,Python3,1567946825000,1654818,tarapitha,EE,79401682508715,
100,73,Python3,1567946825000,1720252,Dwarfoo7,DE,23831085760225,
100,73,Python3,1567946825000,983665,erez,IL,1974997764921,
100,74,Python3,1567946825000,1114496,BlasphemousCrossbreed,UA,2486265138222,
100,74,Python3,1567946825000,1826849,Geplik,GB,10949241986937,
100,74,Python3,1567946825000,2769889,R0bk,AU,,
100,74,Python3,1567946825000,1799714,Toto21,GB,,
100,74,Python3,1567946825000,1065866,gcavallo,CA,2187636886723,
100,75,Python3,1567946825000,1001167,ASd-,FR,17524259740348,
100,75,Python3,1567946825000,918352,CoYoTe99,FR,1755001060817,
100,75,Python3,1567946825000,965650,abrl,FR,1847796010109,
100,75,Python3,1567946825000,155928,pk,FR,1720918958539,
100,76,Python3,1567946825000,1619404,Wisp,FR,13573949639341,
100,76,Python3,1567946825000,1093968,milosMATRIXrepic,RS,78180568348596,
100,76,Python3,1567946825000,3134185,pablos,ES,,
100,76,Python3,1567946825000,973040,papyjo,FR,15696776172839,
100,77,Python3,1567946825000,2671038,1one,RU,19327450927528,
100,77,Python3,1567946825000,318550,Kirozen,FR,,
100,77,Python3,1567946825000,869020,M.M.,US,1787510294915,
100,77,Python3,1567946825000,553938,MagAlex,RU,3292063463360,
100,77,Python3,1567946825000,1614814,Zippolyte,FR,8512646797636,
100,77,Python3,1567946825000,218189,[CG]Maxime,FR,2925297592678,
100,77,Python3,1567946825000,3427526,remi2257,FR,31942928260791,
100,77,Python3,1567946825000,295729,webalorn,FR,94438164599211,
100,78,Python3,1567946825000,992329,BeeGee,NL,5817423526804,
100,78,Python3,1567946825000,233734,Delgan,FR,2425294393314,
100,78,Python3,1567946825000,786597,Fabien,FR,1842306765607,
100,78,Python3,1567946825000,834202,Racso,CO,17488039128858,
100,78,Python3,1567946825000,2077458,Ragi,PL,13710770531146,
100,78,Python3,1567946825000,1845617,Shingy,AU,26010702723839,
100,78,Python3,1567946825000,1122412,TheNinja,AU,3823739809641,
100,78,Python3,1567946825000,962569,[K]Gabor,HU,1919640900304,
100,78,Python3,1567946825000,1940283,quique0194,PE,12431406422082,
100,78,Python3,1567946825000,1414038,sobrom,JP,,
100,78,Python3,1567946825000,3121445,tf423,DE,,
100,78,Python3,1567946825000,1201783,yoha,FR,3181778176261,
100,79,Python3,1567946825000,908602,AntonT_Python,RU,,
100,79,Python3,1567946825000,1518732,Apfeloxid,DE,27685163757224,
100,79,Python3,1567946825000,1479264,ArbustRe,FR,4956547000583,
100,79,Python3,1567946825000,1845544,BenNHarryShallKneelBeforeMe,CA,,
100,79,Python3,1567946825000,893915,DeVoTeD,CA,38313085096688,
100,79,Python3,1567946825000,1038932,Dinko,BG,7233006069525,
100,79,Python3,1567946825000,1180763,ExCellRaD,BE,,
100,79,Python3,1567946825000,2436448,FrancoisMeme,FR,62658720056908,
100,79,Python3,1567946825000,865548,Kktus,FR,95659128943351,
100,79,Python3,1567946825000,1481043,Kyrosh,DE,12661250712745,
100,79,Python3,1567946825000,1038963,Marlek,ES,,
100,79,Python3,1567946825000,1267630,Nirina,FR,10494820775771,
100,79,Python3,1567946825000,568337,Ofire,FR,3503624251334,
100,79,Python3,1567946825000,1908091,RedAustin,FR,83000946649049,
100,79,Python3,1567946825000,3081224,SgtSkinner,DE,26566344222411,
100,79,Python3,1567946825000,1046397,Skalgor,ES,2132684014475,
100,79,Python3,1567946825000,826359,Skywalker,AT,,
100,79,Python3,1567946825000,404560,Uquu,AT,15896226095125,
100,79,Python3,1567946825000,2883729,Vladimir1,RU,,
100,79,Python3,1567946825000,1733593,Wei-1,TW,12250588953001,
100,79,Python3,1567946825000,403748,[CG]SaiksyApo,FR,73884622868350,
100,79,Python3,1567946825000,1847550,abel465,NZ,44605606562612,
100,79,Python3,1567946825000,1460910,barbuz,IT,42561802486505,
100,79,Python3,1567946825000,1838549,izik1,US,17617755701518,
100,79,Python3,1567946825000,1324023,muffinx,CH,,
100,79,Python3,1567946825000,2557590,raaperrotta,US,,
100,79,Python3,1567946825000,819906,scrauler,ES,1724581872168,
100,79,Python3,1567946825000,842508,smaillot,FR,9933222916772,
100,79,Python3,1567946825000,1488036,vlabbe,FR,5524142722696,
100,80,Python3,1567946825000,1566335,BeardedWhale,SE,36571449875674,
100,80,Python3,1567946825000,805067,Magus,FR,24623991925371,
100,80,Python3,1567946825000,1149880,Matt_Nakama,US,4068838181193,
100,80,Python3,1567946825000,1608333,ShootTheCore,JP,7049655800344,
100,80,Python3,1567946825000,972894,resty-daze,CN,4833160251412,
100,81,Python3,1567946825000,2043908,AntiSquid,,,
100,81,Python3,1567946825000,481988,DevKirill,RU,26384102822076,
100,81,Python3,1567946825000,1954303,Freidrich,NO,12213509614148,
