league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=1|time=2025-12-26T04:25:20
5,11.67,OCaml,1542139838406,2127587,925695,Boulet,FR,29121141951376,
