score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=2481|time=2019-11-13T01:14:14
100,2509,C++,1567946812000,1327028,FredericBautista,FR,9974192266436,
100,2507,Bash,1567946812000,154372,Plopx,FR,7959085736890,
100,2504,Python3,1567946812000,1695697,,,,
100,2504,C#,1572482927000,1249786,Fededevi,IT,,
100,2501,Java,1567946812000,1864483,Mistblinde,SE,11976831348360,
100,2500,Rust,1567946812000,2288263,dbdr,UA,43448306132121,
100,2493,Bash,1567946812000,588426,Jeff06,FR,10102464552605,
100,2492,C#,1567946812000,1399382,Regulus136,FR,4335723819637,
100,2485,C#,1567946812000,1039809,Azziliz,FR,2174385385699,
100,2485,PHP,1567946812000,154984,_Royale,FR,17869369984436,
100,2477,Python3,1567946812000,1201783,yoha,FR,3181778176261,
100,2475,Java,1567946812000,1323814,SatineChatounette,FR,70979840035465,
100,2475,Python3,1567946812000,828213,anst,FR,1734651202684,
100,2471,C++,1567946812000,2054776,GinSmal,LT,17993337646553,
100,2467,C#,1567946812000,1688372,vs120,HU,8880482456981,
100,2464,C++,1572395711000,3418599,YvanHerreros,FR,31707824630511,
100,2462,C++,1567946812000,1307473,Evgenykz,UA,33899861048423,
100,2462,Java,1567946812000,1194069,Redstrike,DE,57293561455683,
100,2459,C++,1567946812000,735910,Agade,CH,1997542876524,
100,2457,Java,1567946812000,277758,Duffy,FR,1920709753641,
100,2452,C#,1567946812000,1001096,MyIIone,AT,4231449697357,
100,2452,Java,1567946812000,351062,Neumann,FR,17173563008577,
100,2450,C++,1567946812000,1436776,BrainSolver,FR,10099178983053,
100,2450,Python3,1567946812000,1584802,emh,NO,8880348453118,
100,2441,C++,1567946812000,553938,MagAlex,RU,3292063463360,
100,2441,Javascript,1567946812000,805067,Magus,FR,24623991925371,
100,2438,C#,1567946812000,1500515,eulerscheZahl,DE,43135502422075,
100,2431,C#,1567946812000,1629259,Marchete,ES,61997162908277,
100,2423,Python3,1567946812000,806157,Aveuh,FR,26056508096726,
100,2422,Java,1567946812000,1244576,PauloVilela,BR,3336021611151,
100,2419,Python3,1567946812000,153937,oook,SE,45419445238163,
100,2418,PHP,1567946812000,153823,Captainseb,FR,2028544101894,
100,2416,C++,1567946812000,1854246,Counterbalance,NL,26367790351026,
100,2415,Java,1567946812000,218189,[CG]Maxime,FR,2925297592678,
100,2406,C++,1567946812000,1169499,naab,FR,21217854473439,
100,2404,C#,1567946812000,1835525,nwendel,SE,11113911875630,
100,2401,Python3,1567946812000,1333869,kiwijam,NZ,3911362082758,
100,2397,C++,1567946812000,1314316,jolindien,FR,14585204616953,
100,2396,C++,1567946812000,1880319,WildSmilodon,SI,11419736983376,
100,2394,C++,1569976221000,1106450,RiSuS,BY,96581849782494,
100,2390,Java,1567946812000,1178276,Jerome_95,FR,19999067509724,
100,2388,C++,1572066652000,3436443,Mazelcop,FR,32793283199584,
100,2387,C++,1567946812000,1245647,[CPC]Herbert,FR,3322157787948,
100,2387,Python3,1567946812000,2510531,Jamproject,FR,19194665531844,
100,2386,PHP,1567946812000,155774,dwarfie,FR,17785582865119,
100,2376,C,1567946812000,1000199,Zlatko,AT,95296002598487,
100,2371,C,1567946812000,941713,Bloody95,FR,,
100,2370,C++,1567946812000,1607522,RoboStac,GB,11333369102997,
100,2368,C#,1567946812000,2069141,tomeko,PL,13370027887052,
100,2368,Python3,1567946812000,786597,Fabien,FR,1842306765607,
100,2368,Ruby,1567946812000,952284,Copro,FR,2300779354891,
100,2362,C++,1567946812000,826372,skyyker,RE,54542165670172,
100,2361,PHP,1567946812000,886483,R4N4R4M4,FR,7943435133357,
100,2360,C++,1567946812000,1983337,PeterBlack,GB,,
100,2358,C#,1567946812000,2387233,ThePrimeEvil,DK,41207346605394,
100,2355,Javascript,1567946812000,1675034,francois,FR,15464459859531,
100,2353,C++,1567946812000,2714157,HowToCodeYourGundam,GB,,
100,2347,C++,1567946812000,1015215,XaralamposXaris,GR,,
100,2345,C#,1567946812000,1071140,BeberLeNewbie,FR,9528729029244,
100,2340,C,1567946812000,973040,papyjo,FR,15696776172839,
