league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=3|time=2025-01-27T04:10:25
2,18.55,Bash,1584700022261,2708705,1487168,FatIvan,GB,12794968553694,
1,26.95,Bash,1703592600863,5187817,5796440,ia_corse_004_021,FR,,
1,8.3,Bash,1638226116019,3913836,4289179,gamne,AS,,
