score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=39|time=2025-06-23T04:24:55
100.0,277.0,C,1725314472377,973040,papyjo,FR,15696776172839,
100.0,277.0,C,1725522544912,154806,piwai,FR,1956863959967,
100.0,277.0,C,1730357019932,3918583,mikmak,FR,48134583112917,
100.0,376.0,C,1742465046953,3235897,Zylo,PL,25779784253696,
100.0,567.0,C,1682445273819,1093968,milosMATRIXrepic,RS,117470302748056,
100.0,620.0,C,1686377229634,2311105,kovi,HU,20774306904131,
100.0,820.0,C,1681477459028,3354337,Westicles,CX,79146641399080,
100.0,871.0,C,1681215966748,3845610,pardouin,FR,60364063762936,
100.0,974.0,C,1721406928050,2874091,5DN1L,GB,134264063920528,
100.0,1015.0,C,1710280080176,2924895,trictrac,FR,23056996012330,
100.0,1053.0,C,1714100262944,3478926,Alexis.D,FR,50226901621438,
100.0,1075.0,C,1747006322306,6269599,EnamSon,CM,129036189483019,
100.0,1316.0,C,1714041820887,5377812,mcplanet,AT,,
100.0,1985.0,C,1683764757056,5406211,Saucisse42,FR,114673885599335,
100.0,3150.0,C,1680789444806,218189,[CG]Maxime,FR,2925297592678,
100.0,3861.0,C,1680167610005,154354,Fougere,FR,19964083097688,
100.0,4180.0,C,1680167610005,1418821,input.txt,RU,13393616028136,
100.0,4425.0,C,1680167070008,3085420,MJZ,CZ,24789393424290,
100.0,5645.0,C,1680166910003,4380134,Blatnik,NL,,
100.0,6207.0,C,1680167070008,2605855,logiqub,FR,18528263791679,
100.0,6322.0,C,1680167130004,1027878,t0t0r0,RS,105544860319662,
100.0,6545.0,C,1680166730004,4463354,Staticbounce,NL,,
100.0,8931.0,C,1680167550019,1568785,Chalzy,CA,10551277510615,
100.0,9394.0,C,1680166770019,4498460,saraneth,HK,73553068287292,
100.0,10661.0,C,1680167130004,2641712,Scarlatine,SE,19128425061644,
100.0,13919.0,C,1680167310016,2718975,mykeich,RU,20521173598023,
100.0,16374.0,C,1680167610005,1783604,Vry,FR,13586498256488,
100.0,19747.0,C,1680167550019,1782559,ribensan,FR,13418421686343,
94.0,6051.0,C,1680167370004,2994571,_Milo,DE,23402664217470,
93.0,8133.0,C,1680167130004,3839774,gurvan_lullien,FR,50166403046090,
85.0,1429.0,C,1682425085787,5436334,saito_ta,JP,102476026435385,
77.0,3321.0,C,1723919813937,5983025,Nirut,TH,126759827959429,
60.0,2755.0,C,1734513790246,939866,TelePario,AT,1759963440277,
30.0,2329.0,C,1730812095637,3387224,TumRMUTL,TH,132785224837731,
10.0,1095.0,C,1709984178611,5991019,Martin_16,HK,,
0.0,921.0,C,1715799760835,6083769,,US,,
0.0,921.0,C,1749540589445,6679910,,NG,145505643725233,
0.0,1439.0,C,1738643775141,6477082,Uulnaza,KG,140486562781898,
0.0,1517.0,C,1695977383636,5732978,salim05,MA,,
