league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=1|time=2024-03-04T04:34:01
0,3.69,Haskell,1627236000346,3765826,4436495,Morendil_fr,FR,67820421029576,
