league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=6|time=2023-10-09T06:56:02
1,31.46,C,1622316577659,3693378,2924895,trictrac,FR,23056996012330,
1,11.94,C,1696811578568,5071825,3259100,roody225,PL,63636440412918,
1,7.01,C,1616434844349,3472099,1029602,Potemkine,FR,3592202416352,
0,14.47,C,1619438351890,3518492,1667236,Nerwosolek,PL,64252848842525,
0,12.74,C,1626958759527,3762310,4132355,ThomPuce,FR,57144068318310,
0,-7.55,C,1628673493952,3787601,3190059,BastienLavillat,FR,55175449519223,
