score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=2|time=2025-07-30T04:34:06
100.0,93387.0,Kotlin,1746351782340,4797591,GoodGame001,KR,80377988068617,
100.0,541697.0,Kotlin,1753819994188,3577445,AdamBrcek,SK,,
