league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=2|time=2023-12-02T04:07:10
1,18.06,Go,1604512855477,3161608,909782,Harkness,BR,26128110758627,
0,7.19,Go,1604698955317,3165145,1775154,Voltron,CA,10216994644047,
