score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=23|time=2024-08-11T08:19:36
100.0,4834488.0,TypeScript,1643188509823,4672487,inem,RU,75989745808206,
100.0,3408688.0,TypeScript,1669239182413,1549856,Keylan,US,7544816458112,
100.0,2571320.0,TypeScript,1687940970059,5500874,Maan511,DK,,
100.0,725440.0,TypeScript,1603412700280,3842838,Streusel,DE,,
100.0,617724.0,TypeScript,1695901668777,2990918,Dingodino,FR,23216166624189,
100.0,90644.0,TypeScript,1608755492987,3522047,asgeirr,DE,56325705645364,
100.0,86096.0,TypeScript,1653728142582,2470803,Snoopx,FR,83465608212494,
100.0,71876.0,TypeScript,1718019358132,2810914,Nantosuelte,BE,21039827535416,
100.0,63684.0,TypeScript,1684308414859,1102132,Vol4n3,FR,95257126504604,
100.0,57268.0,TypeScript,1609078504574,1825144,HerrScheissmann,NL,26073263423687,
100.0,53512.0,TypeScript,1657801435609,380805,Xtendz,FR,100694504923582,
100.0,30008.0,TypeScript,1603921752584,3967220,ArturSkrobisz,PL,,
100.0,24524.0,TypeScript,1681676085299,1818624,lepit31,FR,10775922089642,
100.0,12532.0,TypeScript,1631543153224,4508482,pavladan,GE,70313947526525,
100.0,4036.0,TypeScript,1608804613794,4058867,TCTD,VN,,
100.0,3672.0,TypeScript,1608576524327,2989414,varpeti,HU,23223194509555,
100.0,3508.0,TypeScript,1720455823290,6169180,1000i100,FR,126340783377343,
100.0,1148.0,TypeScript,1609084914593,1326773,Koegas,FR,9923151531324,
100.0,344.0,TypeScript,1608564211958,1988864,chryn,FR,,
100.0,344.0,TypeScript,1608643035045,1685538,NoctalIvan,FR,18191684827813,
100.0,344.0,TypeScript,1609094302365,1341046,jhiben,BE,124291604290166,
100.0,344.0,TypeScript,1620644848462,4331127,fertwgrdh,DZ,,
100.0,344.0,TypeScript,1660528234667,5020096,dabai~,HK,,
