score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=4|time=2023-11-04T09:07:12
100.0,147.0,Swift,1681054348814,3354337,Westicles,CX,79146641399080,
100.0,276.0,Swift,1691570962056,4438505,Eric_[EGU],FR,106573303077213,
100.0,293.0,Swift,1697639587992,2874091,5DN1L,GB,79633423380001,
100.0,2161.0,Swift,1680169550225,3796705,Borko4vp,RS,,
