score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=19231|time=2024-09-21T04:09:18
100.0,14337.0,C++,1542072096337,329200,BlitzProg,FR,7407206403800,
100.0,13983.0,C++,1694084727856,3513265,DaNinja,IE,35022107863170,
100.0,13905.0,C++,1607006548436,3533119,wlesavo,RU,44695284080274,
100.0,13603.0,Javascript,1460198765584,1366631,Morhaus,FR,3961163410947,
100.0,13285.0,C++,1465676979203,1307473,Evgenykz,UA,33899861048423,
100.0,11816.0,C++,1493846416819,1781409,schubc,DE,12267390898127,
100.0,10983.0,C++,1454336645223,154984,_Royale,FR,17869369984436,
100.0,10935.0,C#,1618591577194,1789706,HeySora,CH,23315608475054,
100.0,10878.0,Java,1567871157333,351062,Neumann,FR,17173563008577,
100.0,10148.0,C++,1571148496371,588426,Jeff06,FR,10102464552605,
100.0,8422.0,C,1597068624645,2718975,mykeich,RU,20521173598023,
100.0,8385.0,Python3,1531306520861,2662709,dead_man,RU,19204856284530,
100.0,7916.0,C++,1465836566580,1100752,ValNykol,GB,10307803807981,
100.0,7850.0,Rust,1568404964528,2288263,dbdr,UA,43448306132121,
100.0,7235.0,Perl,1478767550765,1608197,Luun,US,10152388325189,
100.0,7162.0,C++,1707688223271,4372857,Sirios,BE,67205527942183,
100.0,6966.0,C++,1568393626714,805067,Magus,FR,24623991925371,
100.0,6856.0,Javascript,1454844718103,157377,McKelian,FR,116973028542274,
100.0,6781.0,Java,1453683101680,1025212,Asterixk,PT,12297692953021,
100.0,6777.0,C++,1620087476194,358562,Hadopire,FR,2255173608814,
100.0,6462.0,C++,1595941772190,3348388,bowwowforeach,JP,60374424199081,
100.0,6347.0,PHP,1660339134054,4618693,cedricdd,FR,85418008807758,
100.0,6310.0,Python3,1662376161619,4961379,Nazevnik,UA,,
100.0,6249.0,C++,1695498803530,2968035,DomiKo,PL,46567648927625,
100.0,6148.0,Java,1480176809349,1616071,Cyberpunk,PL,24651252428558,
100.0,6100.0,Kotlin,1657448573980,3772010,loog,KR,,
100.0,6076.0,C++,1512240058852,2149927,funkyJb,FR,14884544850033,
100.0,6075.0,Java,1679605863766,4031451,pbou,FR,55429746348651,
100.0,6053.0,C++,1453067660949,553938,MagAlex,RU,3292063463360,
100.0,5823.0,Java,1569155370815,939530,Jahz,FR,2238781545472,
100.0,5746.0,C++,1624028072714,2500089,Fantomat75,FR,54280860198856,
100.0,5665.0,Groovy,1486074805530,1714054,Marau,FR,9368273755264,
100.0,5626.0,Javascript,1454548627005,899313,Javier2018,AR,12620988021993,
100.0,5626.0,C++,1604774379170,3594074,jopo,ES,,
100.0,5594.0,Python3,1569328359780,1880888,KJo,FR,,
100.0,5593.0,C++,1717522263352,4275200,Laars,NL,126346921239013,
100.0,5552.0,C++,1619990126653,613944,diccy,FR,5481568488812,
100.0,5529.0,Python3,1611143192533,1114834,k4ng0u,FR,26037223936643,
100.0,5326.0,Java,1528050120129,2455616,JeanClaude44,FR,17042314996810,
100.0,5281.0,Java,1453239286289,218189,[CG]Maxime,FR,2925297592678,
100.0,5197.0,C#,1456338852632,1001096,MyIIone,AT,4231449697357,
100.0,5178.0,Python3,1599754724928,3902927,Bulgot,PL,51651703085440,
100.0,5114.0,PHP,1581870591124,3660034,MauriceB,NL,39791021525310,
100.0,5094.0,C++,1697479823629,1785098,E_pur_si_muove,HU,13222134762125,
100.0,5037.0,Python3,1605111974974,3283415,Bon[]Crayon,FR,95885462628438,
100.0,5026.0,Python3,1605043670073,2266968,Steve2072,FR,56475009682122,
100.0,5021.0,Javascript,1689888796295,1093968,milosMATRIXrepic,RS,117470302748056,
100.0,4968.0,Java,1590616281846,3691366,V90,RO,52309387852953,
100.0,4957.0,C++,1579331214909,2311105,kovi,HU,20774306904131,
100.0,4949.0,C#,1674585889824,1723164,Maveyyl,FR,,
100.0,4948.0,Dart,1568309074264,153683,40R15T3,FR,13910938941186,
100.0,4933.0,Python3,1568814766951,2967836,LironBerger,IL,95800688881639,
100.0,4887.0,Lua,1474924484014,1607971,notcake,GB,7020582483322,
100.0,4867.0,Java,1542661069574,2837454,Inc_,DE,22024624258996,
100.0,4866.0,Bash,1479253352651,1629259,Marchete,ES,61997162908277,
100.0,4802.0,Java,1594477274910,2064511,Semenyutenko_Andrey,RU,71433642762193,
100.0,4796.0,Python3,1697659559288,3751016,Q12,IL,51600040008150,
