league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=1|time=2025-11-09T04:12:06
1,10.2,ObjectiveC,1624021896541,3716972,886483,R4N4R4M4,FR,7943435133357,
