league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=2|time=2024-02-28T04:08:09
0,36.59,Rust,1651596569793,4256706,2288263,dbdr,UA,43448306132121,
0,33.29,Rust,1690907819255,5018990,5629057,Marty3000,DE,,
