score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=17|time=2024-02-05T04:07:36
100.0,156252.0,C,1600536253596,2924895,trictrac,FR,23056996012330,
100.0,68670.0,C,1603579499500,3839774,gurvan_lullien,FR,50166403046090,
100.0,65784.0,C,1598904840563,218189,[CG]Maxime,FR,2925297592678,
100.0,54084.0,C,1603551873412,973040,papyjo,FR,15696776172839,
100.0,35961.0,C,1614879558283,1029663,Skreamly,FR,10310918289639,
100.0,32092.0,C,1601373133403,1397268,RTLB,FR,,
100.0,31472.0,C,1621485180644,886483,R4N4R4M4,FR,7943435133357,
100.0,29496.0,C,1687222906677,5406211,Saucisse42,FR,114673885599335,
100.0,9786.0,C,1600796679148,3955883,nealith,FR,,
100.0,9786.0,C,1700813156456,5377812,mcplanet,AT,,
100.0,9374.0,C,1600783345432,3406706,AleksandrasAndrejevas,LT,31059306555502,
100.0,9004.0,C,1601223441885,2584779,quirck,RU,18381413562499,
100.0,7066.0,C,1600783959937,1800350,Micolino,FR,10529697200678,
100.0,7066.0,C,1622976135888,2641712,Scarlatine,SE,19128425061644,
75.0,5040.0,C,1686214168873,5175396,Kalayan,ES,,
0.0,470.0,C,1676808605829,5348486,chajaexzy,ID,,
0.0,20.0,C,1597248131954,3787419,Thyl,FR,44847420172903,
