score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=1361|time=2022-09-07T00:34:27
100,172,Java,1567946820000,154372,Plopx,FR,7959085736890,
100,182,Java,1644453172000,4341304,Remi.,FR,97662026388574,
100,185,Java,1567946820000,1654818,tarapitha,EE,79401682508715,
100,186,Java,1567946820000,371603,martin,CA,1761380964089,
100,189,Java,1600224963000,155774,dwarfie,FR,17785582865119,
100,202,Java,1627956505000,2315158,luigi_gelato,DE,,
100,210,Java,1567946820000,995896,Ro9,NO,1966483935754,
100,212,Java,1567946820000,848989,revever,FR,3260982337452,
100,215,Java,1608083731000,1848459,Velcoro,CZ,48538649860014,
100,217,Java,1576631469000,1845617,Shingy,AU,26010702723839,
100,222,Java,1567946820000,705188,Olivier,FR,,
100,232,Java,1602469951000,1515891,ndc,RU,57247748477088,
100,235,Java,1567946820000,553938,MagAlex,RU,3292063463360,
100,237,Java,1639962227000,893541,wala,FR,97577641170180,
100,241,Java,1625792070000,3354337,Westicles,CX,79146641399080,
100,248,Java,1595118628000,1436776,BrainSolver,FR,10099178983053,
100,253,Java,1601697583000,2923506,darkhorse64,FR,23496414257567,
100,254,Java,1616899830000,3235897,Zylo,PL,25779784253696,
100,257,Java,1590285189000,1968855,ThePurificator,FR,12329456921169,
100,262,Java,1567946820000,351062,Neumann,FR,17173563008577,
100,262,Java,1567946820000,1740037,ereiam,FR,12669494111004,
100,267,Java,1648427436000,2928146,LolCat,MU,22538133010433,
100,268,Java,1567946820000,1629259,Marchete,ES,61997162908277,
100,269,Java,1628729569000,1567943,LazyMammal,CA,54419089430083,
100,270,Java,1567946820000,557990,Wazemo,PL,1724224108740,
100,270,Java,1567946820000,403748,[CG]SaiksyApo,FR,73884622868350,
100,279,Java,1567946820000,155008,Majavar,FR,12183872595206,
100,279,Java,1567946820000,886483,R4N4R4M4,FR,7943435133357,
100,281,Java,1567946820000,833606,mattrero,FR,98545849818693,
100,286,Java,1599273775000,3918583,mikmak,FR,48134583112917,
100,287,Java,1567946820000,1178276,Jerome_95,FR,19999067509724,
100,290,Java,1567946820000,1357614,OptiPanda,FR,25029501539760,
100,291,Java,1628729569000,3337790,gitbeginer,KR,66608941195357,
100,292,Java,1567946820000,1093968,milosMATRIXrepic,RS,78180568348596,
100,295,Java,1567946820000,511862,Shishu94,FR,2651622773563,
100,296,Java,1567946820000,1714054,Marau,FR,9368273755264,
100,296,Java,1596329045000,1399382,Regulus136,FR,4335723819637,
100,300,Java,1645750037000,2874091,5DN1L,GB,79633423380001,
100,301,Java,1567946820000,1001266,Chamel,PL,3202310175320,
100,301,Java,1567946820000,1348523,Numb_,FR,12609619784224,
100,301,Java,1567946820000,1687754,cg123,FR,11844752916555,
100,301,Java,1567946820000,2408893,jul_dmz,FR,,
100,305,Java,1567946820000,835054,mkUltra,IT,10559068978628,
100,305,Java,1584232885000,2436448,FrancoisMeme,FR,62658720056908,
100,305,Java,1601697583000,1045485,Jessie,FR,9025608819920,
100,306,Java,1567946820000,1759335,metahom,AE,40546489176319,
100,307,Java,1595205026000,3855753,tuan91,SG,82558900731482,
100,308,Java,1567946820000,1518983,bertm,NL,7625279377731,
100,309,Java,1567946820000,154984,_Royale,FR,17869369984436,
100,311,Java,1567946820000,1300254,Escdemon,FR,10836573287384,
100,311,Java,1567946820000,1654458,thirstycrow,CN,9438887574270,
100,312,Java,1567946820000,860239,Neilura,FR,,
100,312,Java,1567946820000,2077458,Ragi,PL,13710770531146,
100,312,Java,1658970015000,3046779,Kathrin,DE,23869551387688,
100,315,Java,1567946820000,1766582,smugiss,LT,,
100,316,Java,1567946820000,512097,Stilgart,FR,69893904259383,
100,316,Java,1567946820000,814356,gaps,PT,11569254527156,
100,319,Java,1567946820000,1102815,PouletRoti,FR,2439108275521,
100,320,Java,1637800808000,1441239,Dyd,IT,71707560017158,
100,320,Java,1655512238000,481564,mihei,RU,4454400756022,
100,321,Java,1567946820000,1630890,Wld,DE,54135389391511,
100,324,Java,1567946820000,1954303,Freidrich,NO,12213509614148,
100,324,Java,1654043439000,2286441,Omiganox,FR,77264961418970,
100,325,Java,1567946820000,1372843,djjeck,US,5407978094654,
100,330,Java,1580430624000,2797964,BorisH,DE,37240041929598,
100,332,Java,1567946820000,182536,dbo,FR,,
100,335,Java,1567946820000,1627333,PiotrSikora,PL,,
100,335,Java,1618715568000,4275624,UnknownException,CA,,
100,336,Java,1567946820000,1411649,Levatol,RU,5762600339559,
100,336,Java,1652834583000,1939310,MasterOf_,PT,81080588549660,
100,337,Java,1594688086000,2202771,Kaplone,FR,23792369424472,
100,338,Java,1567946820000,805067,Magus,FR,24623991925371,
100,339,Java,1567946820000,1334577,ForTeaToo,FR,10539249642230,
100,342,Java,1567946820000,1487392,Razielwar,FR,12761113272803,
100,342,Java,1567946820000,1114834,k4ng0u,FR,26037223936643,
100,343,Java,1598142627000,335954,nmahoude,FR,19628800665378,
100,344,Java,1567946820000,1218719,BLUB,DE,,
100,345,Java,1567946820000,439159,diodfr,FR,3372209616799,
100,345,Java,1612837842000,389786,menu,DE,,
100,346,Java,1627002638000,3882014,MeatyZor,AU,,
100,347,Java,1602297030000,1957077,domak,FR,20590499081541,
100,348,Java,1567946820000,927873,Charlot67,FR,,
100,348,Java,1567946820000,844863,Magnasilvar,FR,16814034335695,
100,351,Java,1567946820000,955530,Add_nickname,US,,
100,352,Java,1567946820000,735910,Agade,CH,1997542876524,
100,352,Java,1639962227000,4270882,[ron],GB,,
100,353,Java,1604025041000,3264049,Pierrot_fr,FR,44252806987455,
100,355,Java,1567946820000,1229845,Jipe,FR,17144841257590,
100,357,Java,1643675429000,2924895,trictrac,FR,23056996012330,
100,359,Java,1567946820000,1013757,RikyM,IT,,
100,359,Java,1651712587000,4756200,tueda,JP,,
100,360,Java,1573779499000,2069141,tomeko,PL,13370027887052,
100,360,Java,1590542027000,3819160,jebale,FR,44540168092480,
