score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=28|time=2022-07-31T00:53:45
100,100,Pascal,1585961610000,1537792,AsaiYusuke,US,41785380851985,
100,101,Pascal,1631408090000,3845610,pardouin,FR,60364063762936,
100,122,Pascal,1626139026000,3354337,Westicles,CX,79146641399080,
100,131,Pascal,1613876718000,2928146,LolCat,MU,22538133010433,
100,162,Pascal,1567946836000,155774,dwarfie,FR,17785582865119,
100,163,Pascal,1605062560000,1848459,Velcoro,CZ,48538649860014,
100,166,Pascal,1567946836000,1654818,tarapitha,EE,79401682508715,
100,174,Pascal,1631320246000,4095799,circular17,FR,55329921778165,
100,197,Pascal,1643848541000,2874091,5DN1L,GB,79633423380001,
100,206,Pascal,1626396601000,2315158,luigi_gelato,DE,,
100,210,Pascal,1567946836000,2288263,dbdr,UA,43448306132121,
100,210,Pascal,1650588310000,662291,koscrob,HU,82067989677560,
100,212,Pascal,1632184473000,3509975,bneumann,HU,35027463301192,
100,215,Pascal,1643329861000,1483365,risko,CH,,
100,227,Pascal,1642900271000,4341304,Remi.,FR,97662026388574,
100,246,Pascal,1614569198000,828239,[SG]Sebastien,FR,3777247629960,
100,255,Pascal,1609727459000,2353603,MrSok,GR,34898847822692,
100,261,Pascal,1567946836000,1931039,MooMooN,FR,11972180817471,
100,294,Pascal,1654216260000,4718620,Hieronymus,DE,77855568768142,
100,314,Pascal,1567946836000,2786666,TetraktysPhi,FR,20818693590142,
100,336,Pascal,1630285095000,3210529,EddyZ,FR,,
100,393,Pascal,1619665441000,2290633,field3,JP,75961127697737,
100,395,Pascal,1610336546000,3305510,TBali,HU,26750785092441,
100,873,Pascal,1567946836000,1740037,ereiam,FR,12669494111004,
100,1503,Pascal,1567946836000,3309767,DualisT,RU,26938900334297,
100,2235,Pascal,1582505953000,324452,wishknew,ID,2254567646929,
0,0,Pascal,1624432246000,3968399,dormeur2009,FR,49866926833934,
0,162,Pascal,1567946836000,1629259,Marchete,ES,61997162908277,
