score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=22|time=2021-06-21T02:30:56
100,123,Scala,1585961611000,1537792,AsaiYusuke,US,41785380851985,
100,148,Scala,1567946836000,2178794,Unihedron,HK,17500773502453,
100,168,Scala,1567946836000,1629259,Marchete,ES,61997162908277,
100,179,Scala,1605753257000,1848459,Velcoro,CZ,48538649860014,
100,221,Scala,1600310350000,3354337,Westicles,CX,79146641399080,
100,224,Scala,1614911460000,3922731,Dartisan,LU,101995908419116,
100,224,Scala,1619059161000,1179950,Patorikkuyatta,FR,94806006573123,
100,239,Scala,1585184082000,3622757,anid,,,
100,245,Scala,1576888245000,2113625,marc0,FR,14077268978564,
100,266,Scala,1604624207000,2929416,riiswa,FR,22561112539514,
100,273,Scala,1598315452000,2640830,christopheml,FR,65842306224691,
100,279,Scala,1592873125000,3808031,_proton,US,44172683522650,
100,307,Scala,1604284326000,165671,cyppan,FR,64028666285629,
100,309,Scala,1609289630000,3305510,TBali,HU,26750785092441,
100,316,Scala,1616641279000,4174226,PierreVerbe,FR,58490487263053,
100,344,Scala,1623897057000,4386154,testjr,CH,,
100,381,Scala,1610944285000,1566335,BeardedWhale,SE,36571449875674,
100,453,Scala,1613876718000,3994756,MarisS,LV,,
100,919,Scala,1598057931000,224325,TidyMaze,FR,2654133392410,
100,959,Scala,1596415480000,2387233,SinOfWrath,DK,41207346605394,
100,1531,Scala,1605489932000,4061293,someoneelse2342,GB,,
100,1575,Scala,1586654970000,809428,Andonescu,RO,3737593052788,
