league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=2|time=2023-10-25T06:28:26
0,32.49,Rust,1651601928287,4256877,2288263,dbdr,UA,43448306132121,
0,21.82,Rust,1669657917199,4544314,4765789,hawkibo,BH,,
