league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=2|time=2026-06-29T08:46:38
0,23.04,F#,1607898717576,3353607,973040,papyjo,FR,15696776172839,
0,13.1,F#,1607882321325,3353191,1981732,MJS,FR,12502282804946,
