league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=5|time=2024-01-08T04:08:25
4,7.76,TypeScript,1681275167843,4794686,2373953,Dridriun,FR,64609504937617,
4,1.03,TypeScript,1643819544392,3991823,3567442,jS,CA,51347348008698,
3,-1.39,TypeScript,1686758858464,4971045,654791,sK.esKq,FR,105224829598865,
2,-5.52,TypeScript,1629550585907,3797920,1326773,Koegas,FR,9923151531324,
0,7.17,TypeScript,1602340234871,3127234,3842838,Streusel,DE,,
